docid;rank_score;fqcategory;mes:key;title;mes:key;mes:group
18469;0;Web:jhuedu-education;http://education.jhu.edu/academics/academic-catalog/admission-registration-and-finances/financial-aid-general-financial-aid-information/;Academic Catalog: General Financial Aid Information;http://education.jhu.edu/academics/academic-catalog/admission-registration-and-finances/financial-aid-general-financial-aid-information/;
18863;0;Web:jhuedu-education;http://education.jhu.edu/academics/academic-catalog/admission-registration-and-finances/general-admission-policy/;Academic Catalog: General Admission Policy;http://education.jhu.edu/academics/academic-catalog/admission-registration-and-finances/general-admission-policy/;
14921;0;Web:jhuedu-education;http://education.jhu.edu/academics/academic-catalog/degree-and-certificate-programs/;Academic Catalog: Degree and Certificate Programs;http://education.jhu.edu/academics/academic-catalog/degree-and-certificate-programs/;
15895;0;Web:jhuedu-education;http://education.jhu.edu/academics/academic-catalog/degree-and-certificate-programs/doctoral-programs/;Doctoral Programs – Summary Table;http://education.jhu.edu/academics/academic-catalog/degree-and-certificate-programs/doctoral-programs/;
15418;0;Web:jhuedu-education;http://education.jhu.edu/academics/academic-catalog/degree-and-certificate-programs/educator-preparation-programs-graduate-certificate-programs/;Educator Preparation Programs – Graduate Certificate Programs Summary Table;http://education.jhu.edu/academics/academic-catalog/degree-and-certificate-programs/educator-preparation-programs-graduate-certificate-programs/;
17724;0;Web:jhuedu-education;http://education.jhu.edu/academics/academic-catalog/degree-and-certificate-programs/educator-preparation-programs-masters-degrees/;Educator Preparation Programs – Master’s Degrees Summary Table;http://education.jhu.edu/academics/academic-catalog/degree-and-certificate-programs/educator-preparation-programs-masters-degrees/;
17556;0;Web:jhuedu-education;http://education.jhu.edu/academics/academic-catalog/degree-and-certificate-programs/public-safety-leadership-degree-programs/;Public Safety Leadership Degree Programs – Summary Table;http://education.jhu.edu/academics/academic-catalog/degree-and-certificate-programs/public-safety-leadership-degree-programs/;
15416;0;Web:jhuedu-education;http://education.jhu.edu/academics/academic-catalog/degree-and-certificate-programs/suspended-programs/;Suspended & Inactive Programs;http://education.jhu.edu/academics/academic-catalog/degree-and-certificate-programs/suspended-programs/;
15625;0;Web:jhuedu-education;http://education.jhu.edu/academics/alternative-certification-programs/;Alternative Certification Programs;http://education.jhu.edu/academics/alternative-certification-programs/;
15109;0;Web:jhuedu-education;http://education.jhu.edu/academics/doctoral-programs/;Doctoral Programs;http://education.jhu.edu/academics/doctoral-programs/;
17543;0;Web:jhuedu-education;http://education.jhu.edu/academics/doctoral-programs/doctor-of-education/doctor-education-mind-brain-teaching/;Doctor of Education – Mind, Brain, and Teaching;http://education.jhu.edu/academics/doctoral-programs/doctor-of-education/doctor-education-mind-brain-teaching/;
18869;0;Web:jhuedu-education;http://education.jhu.edu/academics/doctoral-programs/doctor-of-education/doctor-of-education-urban-leadership/;Doctor of Education – Urban Leadership;http://education.jhu.edu/academics/doctoral-programs/doctor-of-education/doctor-of-education-urban-leadership/;
18303;0;Web:jhuedu-education;http://education.jhu.edu/academics/doctoral-programs/doctor-of-education/entrepreneurial-leadership-education/;Entrepreneurial Leadership in Education;http://education.jhu.edu/academics/doctoral-programs/doctor-of-education/entrepreneurial-leadership-education/;
18941;0;Web:jhuedu-education;http://education.jhu.edu/academics/doctoral-programs/doctor-of-education/instructional-design-in-online-teaching-and-learning/;Instructional Design in Online Teaching and Learning;http://education.jhu.edu/academics/doctoral-programs/doctor-of-education/instructional-design-in-online-teaching-and-learning/;
19084;0;Web:jhuedu-education;http://education.jhu.edu/academics/doctoral-programs/doctor-of-education/technology-integration-in-k-16-education/;Technology Integration in K-16 Education;http://education.jhu.edu/academics/doctoral-programs/doctor-of-education/technology-integration-in-k-16-education/;
16896;0;Web:jhuedu-education;http://education.jhu.edu/academics/doctoral-programs/doctor-of-philosophy/;Doctor of Philosophy;http://education.jhu.edu/academics/doctoral-programs/doctor-of-philosophy/;
18893;0;Web:jhuedu-education;http://education.jhu.edu/academics/doctoral-programs/doctor-of-philosophy/admissions-requirements/;Admissions Requirements;http://education.jhu.edu/academics/doctoral-programs/doctor-of-philosophy/admissions-requirements/;
18868;0;Web:jhuedu-education;http://education.jhu.edu/academics/doctoral-programs/doctor-of-philosophy/program-goals/;Program Goals;http://education.jhu.edu/academics/doctoral-programs/doctor-of-philosophy/program-goals/;
18789;0;Web:jhuedu-education;http://education.jhu.edu/academics/doctoral-programs/doctor-of-philosophy/program-outline-requirements/;Program Outline and Requirements;http://education.jhu.edu/academics/doctoral-programs/doctor-of-philosophy/program-outline-requirements/;
14820;0;Web:jhuedu-education;http://education.jhu.edu/academics/graduate-certificate-programs/;Graduate Certificate Programs;http://education.jhu.edu/academics/graduate-certificate-programs/;
17700;0;Web:jhuedu-education;http://education.jhu.edu/academics/graduate-certificate-programs/applied-behavior-analysis-aba/;Applied Behavior Analysis (ABA);http://education.jhu.edu/academics/graduate-certificate-programs/applied-behavior-analysis-aba/;
17701;0;Web:jhuedu-education;http://education.jhu.edu/academics/graduate-certificate-programs/certificate-of-advanced-graduate-study-cags-in-counseling/;Counseling (Certificate of Advanced Graduate Study);http://education.jhu.edu/academics/graduate-certificate-programs/certificate-of-advanced-graduate-study-cags-in-counseling/;
18708;0;Web:jhuedu-education;http://education.jhu.edu/academics/graduate-certificate-programs/clinical-mental-health-counseling/;Clinical Mental Health Counseling;http://education.jhu.edu/academics/graduate-certificate-programs/clinical-mental-health-counseling/;
17219;0;Web:jhuedu-education;http://education.jhu.edu/academics/graduate-certificate-programs/education-of-students-with-autism-and-other-pervasive-development-disorders/;Education of Students with Autism and Other Pervasive Developmental Disorders;http://education.jhu.edu/academics/graduate-certificate-programs/education-of-students-with-autism-and-other-pervasive-development-disorders/;
17514;0;Web:jhuedu-education;http://education.jhu.edu/academics/graduate-certificate-programs/educational-leadership-for-independent-schools/;Educational Leadership for Independent Schools;http://education.jhu.edu/academics/graduate-certificate-programs/educational-leadership-for-independent-schools/;
18106;0;Web:jhuedu-education;http://education.jhu.edu/academics/graduate-certificate-programs/evidence-based-teaching-in-the-health-professions-copy/;Evidence-Based Teaching in the Health Professions;http://education.jhu.edu/academics/graduate-certificate-programs/evidence-based-teaching-in-the-health-professions-copy/;
17220;0;Web:jhuedu-education;http://education.jhu.edu/academics/graduate-certificate-programs/gifted-education/;Gifted Education;http://education.jhu.edu/academics/graduate-certificate-programs/gifted-education/;
17815;0;Web:jhuedu-education;http://education.jhu.edu/academics/graduate-certificate-programs/instructional-leader-stem-prek-6/;STEM Instructional Leader (PreK-6);http://education.jhu.edu/academics/graduate-certificate-programs/instructional-leader-stem-prek-6/;
15745;0;Web:jhuedu-education;http://education.jhu.edu/academics/graduate-certificate-programs/leadership-for-school-family-and-community-collaboration/;Leadership for School, Family, and Community Collaboration;http://education.jhu.edu/academics/graduate-certificate-programs/leadership-for-school-family-and-community-collaboration/;
15668;0;Web:jhuedu-education;http://education.jhu.edu/academics/graduate-certificate-programs/leadership-in-technology-integration/;Leadership in Technology Integration;http://education.jhu.edu/academics/graduate-certificate-programs/leadership-in-technology-integration/;
17023;0;Web:jhuedu-education;http://education.jhu.edu/academics/graduate-certificate-programs/mathematics-instructional-leader-pre-k-6-online/;Mathematics Instructional Leader (PreK-6);http://education.jhu.edu/academics/graduate-certificate-programs/mathematics-instructional-leader-pre-k-6-online/;
17639;0;Web:jhuedu-education;http://education.jhu.edu/academics/graduate-certificate-programs/mind-brain-and-teaching/;Mind, Brain, and Teaching;http://education.jhu.edu/academics/graduate-certificate-programs/mind-brain-and-teaching/;
16995;0;Web:jhuedu-education;http://education.jhu.edu/academics/graduate-certificate-programs/mind-brain-and-teaching/cohort-schedules/;Mind, Brain, and Teaching: Cohort Schedules;http://education.jhu.edu/academics/graduate-certificate-programs/mind-brain-and-teaching/cohort-schedules/;
16167;0;Web:jhuedu-education;http://education.jhu.edu/academics/graduate-certificate-programs/mind-brain-and-teaching/faq/;Mind, Brain, and Teaching: Frequently Asked Questions;http://education.jhu.edu/academics/graduate-certificate-programs/mind-brain-and-teaching/faq/;
17043;0;Web:jhuedu-education;http://education.jhu.edu/academics/graduate-certificate-programs/mind-brain-and-teaching/programgoals/;Mind, Brain, and Teaching: Program Goals;http://education.jhu.edu/academics/graduate-certificate-programs/mind-brain-and-teaching/programgoals/;
17040;0;Web:jhuedu-education;http://education.jhu.edu/academics/graduate-certificate-programs/school-administration-and-supervision/;School Administration and Supervision;http://education.jhu.edu/academics/graduate-certificate-programs/school-administration-and-supervision/;
18520;0;Web:jhuedu-education;http://education.jhu.edu/academics/graduate-certificate-programs/school-administration-and-supervision/school-administration-and-supervision-face-to-face/;School Administration and Supervision (Face-to-Face Option);http://education.jhu.edu/academics/graduate-certificate-programs/school-administration-and-supervision/school-administration-and-supervision-face-to-face/;
17112;0;Web:jhuedu-education;http://education.jhu.edu/academics/graduate-certificate-programs/school-administration-and-supervision/school-administration-supervision-online/;School Administration and Supervision (Online Option);http://education.jhu.edu/academics/graduate-certificate-programs/school-administration-and-supervision/school-administration-supervision-online/;
17186;0;Web:jhuedu-education;http://education.jhu.edu/academics/graduate-certificate-programs/urban-education/;Urban Education;http://education.jhu.edu/academics/graduate-certificate-programs/urban-education/;
14925;0;Web:jhuedu-education;http://education.jhu.edu/academics/masters-programs/;Master’s Programs;http://education.jhu.edu/academics/masters-programs/;
14931;0;Web:jhuedu-education;http://education.jhu.edu/academics/masters-programs/counseling-masters-programs/;Master of Science in Counseling;http://education.jhu.edu/academics/masters-programs/counseling-masters-programs/;
16340;0;Web:jhuedu-education;http://education.jhu.edu/academics/masters-programs/counseling-masters-programs/clinical-mental-health-counseling/;Master of Science in Counseling – Clinical Mental Health Counseling;http://education.jhu.edu/academics/masters-programs/counseling-masters-programs/clinical-mental-health-counseling/;
17976;0;Web:jhuedu-education;http://education.jhu.edu/academics/masters-programs/counseling-masters-programs/master-of-science-in-counseling-admissions-requirements/;Master of Science in Counseling – Admissions Requirements;http://education.jhu.edu/academics/masters-programs/counseling-masters-programs/master-of-science-in-counseling-admissions-requirements/;
17424;0;Web:jhuedu-education;http://education.jhu.edu/academics/masters-programs/counseling-masters-programs/master-of-science-in-counseling-program-mission-goals-and-student-outcomes/;Master of Science in Counseling – Program Mission, Goals and Student Outcomes;http://education.jhu.edu/academics/masters-programs/counseling-masters-programs/master-of-science-in-counseling-program-mission-goals-and-student-outcomes/;
17256;0;Web:jhuedu-education;http://education.jhu.edu/academics/masters-programs/counseling-masters-programs/master-science-school-counseling/;Master of Science in Counseling – School Counseling;http://education.jhu.edu/academics/masters-programs/counseling-masters-programs/master-science-school-counseling/;
15732;0;Web:jhuedu-education;http://education.jhu.edu/academics/masters-programs/counseling-masters-programs/school-counseling-fellows-program/;School Counseling Fellows Program;http://education.jhu.edu/academics/masters-programs/counseling-masters-programs/school-counseling-fellows-program/;
17223;0;Web:jhuedu-education;http://education.jhu.edu/academics/masters-programs/master-of-arts-in-teaching/;Master of Arts in Teaching;http://education.jhu.edu/academics/masters-programs/master-of-arts-in-teaching/;
17978;0;Web:jhuedu-education;http://education.jhu.edu/academics/masters-programs/master-of-arts-in-teaching/full-time-master-of-arts-in-teaching-baltimore-education-fellows/;Master of Arts in Teaching – Baltimore Education Fellows;http://education.jhu.edu/academics/masters-programs/master-of-arts-in-teaching/full-time-master-of-arts-in-teaching-baltimore-education-fellows/;
18961;0;Web:jhuedu-education;http://education.jhu.edu/academics/masters-programs/master-of-arts-in-teaching/full-time-master-of-arts-in-teaching/;Accelerated Master of Arts in Teaching;http://education.jhu.edu/academics/masters-programs/master-of-arts-in-teaching/full-time-master-of-arts-in-teaching/;
18017;0;Web:jhuedu-education;http://education.jhu.edu/academics/masters-programs/master-of-arts-in-teaching/mat-admission-requirements/;MAT Admission Requirements;http://education.jhu.edu/academics/masters-programs/master-of-arts-in-teaching/mat-admission-requirements/;
19051;0;Web:jhuedu-education;http://education.jhu.edu/academics/masters-programs/master-of-arts-in-teaching/mat-certification/;MAT Certification;http://education.jhu.edu/academics/masters-programs/master-of-arts-in-teaching/mat-certification/;
17516;0;Web:jhuedu-education;http://education.jhu.edu/academics/masters-programs/master-of-arts-in-teaching/mat-content-requirements/;MAT Content Requirements;http://education.jhu.edu/academics/masters-programs/master-of-arts-in-teaching/mat-content-requirements/;
19276;0;Web:jhuedu-education;http://education.jhu.edu/academics/masters-programs/master-of-arts-in-teaching/mat-coursework/;MAT Coursework;http://education.jhu.edu/academics/masters-programs/master-of-arts-in-teaching/mat-coursework/;
18933;0;Web:jhuedu-education;http://education.jhu.edu/academics/masters-programs/master-of-arts-in-teaching/mat-program-highlights/;MAT Program Highlights;http://education.jhu.edu/academics/masters-programs/master-of-arts-in-teaching/mat-program-highlights/;
19007;0;Web:jhuedu-education;http://education.jhu.edu/academics/masters-programs/master-of-arts-in-teaching/mat-program-requirements/;MAT Program Requirements;http://education.jhu.edu/academics/masters-programs/master-of-arts-in-teaching/mat-program-requirements/;
18989;0;Web:jhuedu-education;http://education.jhu.edu/academics/masters-programs/master-of-arts-in-teaching/part-time-master-of-arts-in-teaching/;Flexible Master of Arts in Teaching;http://education.jhu.edu/academics/masters-programs/master-of-arts-in-teaching/part-time-master-of-arts-in-teaching/;
17852;0;Web:jhuedu-education;http://education.jhu.edu/academics/masters-programs/master-of-education-in-the-health-professions/;Master of Education in the Health Professions;http://education.jhu.edu/academics/masters-programs/master-of-education-in-the-health-professions/;
17853;0;Web:jhuedu-education;http://education.jhu.edu/academics/masters-programs/master-of-science-in-education/;Master of Science in Education;http://education.jhu.edu/academics/masters-programs/master-of-science-in-education/;
15628;0;Web:jhuedu-education;http://education.jhu.edu/academics/masters-programs/master-of-science-in-education/master-of-science-in-digital-age-learning-educational-technology/;Master of Science in Education – Digital Age Learning and Educational Technology;http://education.jhu.edu/academics/masters-programs/master-of-science-in-education/master-of-science-in-digital-age-learning-educational-technology/;
19040;0;Web:jhuedu-education;http://education.jhu.edu/academics/masters-programs/master-of-science-in-education/master-of-science-in-education-educational-studies-indie-schools-option/;Master of Science in Education – Educational Studies (Independent Schools Option);http://education.jhu.edu/academics/masters-programs/master-of-science-in-education/master-of-science-in-education-educational-studies-indie-schools-option/;
17863;0;Web:jhuedu-education;http://education.jhu.edu/academics/masters-programs/master-of-science-in-education/master-of-science-in-educational-studies-individualized-interdisciplinary-program-option/;Master of Science in Education – Educational Studies (Individualized Interdisciplinary Program Option);http://education.jhu.edu/academics/masters-programs/master-of-science-in-education/master-of-science-in-educational-studies-individualized-interdisciplinary-program-option/;
18005;0;Web:jhuedu-education;http://education.jhu.edu/academics/masters-programs/master-of-science-in-education/master-of-science-in-school-administration-supervision/;Master of Science in Education – School Administration & Supervision;http://education.jhu.edu/academics/masters-programs/master-of-science-in-education/master-of-science-in-school-administration-supervision/;
18920;0;Web:jhuedu-education;http://education.jhu.edu/academics/masters-programs/master-of-science-in-education/master-of-science-in-school-administration-supervision/greater-impact/;Greater Impact;http://education.jhu.edu/academics/masters-programs/master-of-science-in-education/master-of-science-in-school-administration-supervision/greater-impact/;
19248;0;Web:jhuedu-education;http://education.jhu.edu/academics/masters-programs/master-of-science-in-education/master-of-science-reading/;Master of Science in Education – Reading;http://education.jhu.edu/academics/masters-programs/master-of-science-in-education/master-of-science-reading/;
19298;0;Web:jhuedu-education;http://education.jhu.edu/academics/masters-programs/master-of-science-in-education/master-of-science-reading/master-of-science-in-reading-mission-goals-outcomes/;Master of Science in Reading Mission Goals & Outcomes;http://education.jhu.edu/academics/masters-programs/master-of-science-in-education/master-of-science-reading/master-of-science-in-reading-mission-goals-outcomes/;
